Datetime,Tweet_Id,Tweet,Username,Reply_Count,Retweet_Count,Like_Count,Bank,Tweet_Clean,Sentiment,Hate_Speech,Offensive,Topic_Sport
2013-11-28 10:45:14+00:00,406010889536413697,@rukeeveni @Hella_N i Moved frm FNB to Bank WHK becos of tht shit.,dave_haikonda,1,0,0,fnb,i moved frm fnb to bank whk becos of tht shit,negative,non-hate,offensive,business_&_entrepreneurs
2017-02-16 05:06:21+00:00,832093737329238017,@Wandi_Sish you're delusional now @Absa @Barclays @EsethuHasane @MzwaneleManyi @Mngxitama @Lazola_Ndamase https://t.co/RSVSl7gX9y,tokelonhlapo,1,0,0,absa,youre delusional now,negative,non-hate,offensive,pop_culture
2012-04-28 16:59:44+00:00,196282564804218880,At FNB Stadium watching Chad's side Supersport taking on Kaizer Chiefs. To my international followers this is the 2010 WC final venue.,Tarrias,0,0,0,fnb,at fnb stadium watching chad side supersport taking on kaizer chiefs to my international followers this is the wc final venue,neutral,non-hate,non-offensive,sports_&_gaming
2020-04-14 11:08:37+00:00,1250018114588356610,@FNBSA @Nedbank @Absa @resba   @StandardBankArt why dont you guys offer additional relief by reducing the prime lending rate? Reduce the standard 3 percentage point you charge above the repo. @akreana_ @tumisole this is not a time for business as usual.,4mGopanewtLove,0,0,0,fnb,why dont you guys offer additional relief by reducing the prime lending rate reduce the standard percentage point you charge above the repo this is not a time for business as usual,negative,non-hate,non-offensive,business_&_entrepreneurs
2012-01-02 15:29:48+00:00,153860550835716096,"Emergency Eviction Action in Liberty City tomorrow morning, #occupyourhomes #occupyhomes #foodnotbombs #fnb http://t.co/r7YRRXhT",FNB_FTL,0,0,0,fnb,emergency eviction action in liberty city tomorrow morning,neutral,non-hate,non-offensive,daily_life
2020-06-22 12:07:02+00:00,1275037580833275904,Capitec will start charging 50 cent when you buy airtime. Sispaza la bhanki.,SphaYoko,1,0,0,capitec,capitec will start charging cent when you buy airtime sispaza la bhanki,neutral,non-hate,non-offensive,business_&_entrepreneurs
2019-01-07 18:49:54+00:00,1082348619880169473,@absa_lute Thanks babes x and you pretty 😍,BellaBonvoyage,1,0,1,absa,thanks babes x and you pretty,positive,non-hate,non-offensive,daily_life
2012-10-15 16:35:16+00:00,257882344776679424,Retail Support-Mbala @ Absa Group Limited http://t.co/5mqCTD0f,newjersey_job_,0,0,0,absa,retail supportmbala absa group limited,neutral,non-hate,non-offensive,business_&_entrepreneurs
2017-11-27 13:53:46+00:00,935144623026135040,You guys gave me data buy they only gingerly work on whatsapp 🤷🏽‍♂️ @FNBSA,XplodMusiq,1,0,0,fnb,you guys gave me data buy they only gingerly work on whatsapp,negative,non-hate,non-offensive,science_&_technology
2021-11-29 07:36:23+00:00,1465223097737531393,"@FNBSA I use my eBucks for fuel , they come handy especially mid month when my pockets have holes !!!  #LoveFNB",AaronGush100,0,0,0,fnb,i use my ebucks for fuel they come handy especially mid month when my pockets have holes,positive,non-hate,non-offensive,daily_life
2014-11-22 12:04:09+00:00,536127997271879680,@GeorgeMaluleka I ve been missing ur role George thus I'm counting on you for today's FNB clash. Let da Naturena Train demolishes them......,JohanieMahloko,0,0,0,fnb,i ve been missing ur role george thus im counting on you for today fnb clash let da naturena train demolishes them,positive,non-hate,non-offensive,pop_culture
2018-10-02 15:01:05+00:00,1047139413438943238,2018 Standard Bank Chenin Blanc Top 10 Challenge https://t.co/MZb9bvYYy2 via @Franschhoek Tatler,HeinWine,0,0,0,standard_bank,standard bank chenin blanc top challenge via tatler,neutral,non-hate,non-offensive,business_&_entrepreneurs
2015-10-11 18:24:38+00:00,653275026544852992,"@Absa How dare you? So, you give ppl a lousy 10K so you can insult them... Which un-informed agency came up with this crap! #ridiculous",tebogo_kakurupa,0,1,0,absa,how dare you so you give ppl a lousy k so you can insult them which uninformed agency came up with this crap,negative,non-hate,offensive,pop_culture
2019-02-27 03:52:56+00:00,1100604669804638208,"@fnb_bragg Gurrrrrrl, I ain’t got time. These men don’t deserve to take that from me. Can’t even text in a complete sentence 😂😂😂",Macklelaur,0,0,0,fnb,gurrrrrrl i aint got time these men dont deserve to take that from me cant even text in a complete sentence,negative,non-hate,offensive,daily_life
2014-04-29 16:27:58+00:00,461180099510153216,@eugenekhoza so you bankrupted Nedbank and u back for a quick moolah. ..LOL,chomisto,0,0,0,nedbank,so you bankrupted nedbank and u back for a quick moolah lol,negative,non-hate,non-offensive,business_&_entrepreneurs
2013-01-18 18:28:39+00:00,292337725493886977,"Lol, ain't you supposed to refer to it as ""beep bank"" RT “@aahhtee: That Standard Bank ad was terrible”",SigqiboTom,0,0,0,standard_bank,lol aint you supposed to refer to it as beep bank that standard bank ad was terrible,negative,non-hate,non-offensive,business_&_entrepreneurs
2018-06-20 21:09:50+00:00,1009543873062981634,"@njivana What will you benefit from the occupation of Absa, don't you think you'd better be served by EFF spending time in pursuit of land expropriation and a motion for nationalization of banks?

Why do people find it necessary to be so petty like this Gupta curry toy soldiers?",mafiwa2,1,0,0,absa,what will you benefit from the occupation of absa dont you think youd better be served by eff spending time in pursuit of land expropriation and a motion for nationalization of banks why do people find it necessary to be so petty like this gupta curry toy soldiers,negative,non-hate,non-offensive,business_&_entrepreneurs
2022-03-25 17:53:48+00:00,1507415469208137728,@AbsaSouthAfrica I used it and bought me a pizza treat and some airtime #AbsaSmallBizFriday  💥😱💥,Cupcake45451,0,0,0,absa,i used it and bought me a pizza treat and some airtime,neutral,non-hate,non-offensive,daily_life
2014-05-18 18:36:14+00:00,468097749406478337,":''') ""@MsMoorosi: and then she says can I meet her at FNB at 10pm hahahahahahahahaha she clearly has R150 to buy a new student card.""",Nqobi_H,0,0,0,fnb,and then she says can i meet her at fnb at pm hahahahahahahahaha she clearly has r to buy a new student card,neutral,non-hate,non-offensive,daily_life
2017-05-20 07:31:44+00:00,865832395274162176,"Huge game for SuperSport, Chippa as both eye Nedbank Cup -  https://t.co/8GjvvNrqGC",iEthiopia,0,0,0,nedbank,huge game for supersport chippa as both eye nedbank cup,positive,non-hate,non-offensive,sports_&_gaming
2021-06-17 07:55:53+00:00,1405434007614111746,"@iLovePrecious97 @MarioKhumalo @FNBSA Not really, these are illegal acts and they destroy the images of these businesses once money is laundered through their banks. Even with property many landlords suffer at the hands of illegals, they bypass electricity, damage the units and not traceable.",nanoza23,0,0,0,fnb,not really these are illegal acts and they destroy the images of these businesses once money is laundered through their banks even with property many landlords suffer at the hands of illegals they bypass electricity damage the units and not traceable,negative,hate,non-offensive,business_&_entrepreneurs
2017-02-06 11:11:14+00:00,828561683962593281,Hi @Absa can i get a USSD to increase my atm withdrawal daily limit via my cellphone.,raymnzn,1,0,0,absa,hi can i get a ussd to increase my atm withdrawal daily limit via my cellphone,neutral,non-hate,non-offensive,business_&_entrepreneurs
2020-08-18 12:46:41+00:00,1295703667174244353,"Yhoo uxolo mntase.. Mna last week i nearly bought a P40 for R2200 from that Market Place.. A whole P40 for R2000 imagine 😭😭😭😭 but luckily my capitec card said limit exceed when i went to withdraw... &amp; i didn't want to increase, I was like nah ny friend, limit exceeded 😭😭😭",ElleLiraGobeni,1,0,1,capitec,yhoo uxolo mntase mna last week i nearly bought a p for r from that market place a whole p for r imagine but luckily my capitec card said limit exceed when i went to withdraw amp i didnt want to increase i was like nah ny friend limit exceeded,neutral,non-hate,non-offensive,business_&_entrepreneurs
2021-12-15 10:18:07+00:00,1471062003468976128,"@adenthomas @AbsaSouthAfrica True, #WeDoMoreWednesdays #ICanWithAbsa",craigmoses14,0,0,0,absa,true,positive,non-hate,non-offensive,daily_life
2021-03-15 16:39:20+00:00,1371501278153555968,"""We will see some recovery in 2021… somewhat stronger than we thought… We pencilled in a recovery of just over 3.1%...""

- Daniel Mminele (CEO - #Absa Group) https://t.co/T8CQrsN5Ej #TheMoneyShow",CapeTalk,0,0,2,absa,we will see some recovery in somewhat stronger than we thought we pencilled in a recovery of just over daniel mminele ceo group,positive,non-hate,non-offensive,business_&_entrepreneurs
2014-01-16 17:58:37+00:00,423876960012730368,"Nedbank Cup Last 32 Draw http://t.co/pB3YWaRSe6""",PManagementRSA,0,0,0,nedbank,nedbank cup last draw,neutral,non-hate,non-offensive,sports_&_gaming
2012-07-09 08:51:01+00:00,222251499953201152,"Like this tho ??? RT @DJCapital90: Thanks for having me out there. Enjoyed it.

Bank: FNB
Acc Holder: SZ ... http://t.co/KWBRDXVi",KgaliKedijang,0,0,0,fnb,like this tho thanks for having me out there enjoyed it bank fnb acc holder sz,positive,non-hate,non-offensive,sports_&_gaming
2021-01-20 06:22:04+00:00,1351776990907523074,"@AbsaSouthAfrica Platform I can use to redeem my Absa Rewards are as follows:
1) Absa Banking App
2).Absa Online Banking
3).WhatsApp Banking
4).USSD Banking (*120*2272)
5).Absa Rewards Contact Centre on 086 178 8888
#ICanWithAbsa 
#WeDMoreOnWednesdays",stylenm44,0,0,0,absa,platform i can use to redeem my absa rewards are as follows absa banking app absa online banking whatsapp banking ussd banking absa rewards contact centre on,neutral,non-hate,non-offensive,business_&_entrepreneurs
2020-09-02 10:56:42+00:00,1301111803762618370,"Mntase please don’t sleep on  this. Stand a chance to win 1 of 20 x R250 Dischem vouchers with   @AbsaSouthAfrica  just by going to their page and telling them when this clean partnership began. 

1. 1 March?
2. 1 May?
3. 1 June ?

#WeDoMoreWednesdays 
 #ICanWithAbsa https://t.co/J5Mi34KL7w",Nonny_Mpata,4,9,0,absa,mntase please dont sleep on this stand a chance to win of x r dischem vouchers with just by going to their page and telling them when this clean partnership began march may june,positive,non-hate,non-offensive,business_&_entrepreneurs
2013-02-20 01:19:02+00:00,304037411963432961,"FNB IPH Conference 2013: NathalieBoucryPhotography posted a photo:

 http://t.co/NrKjCs72",rapharox_,0,0,0,fnb,fnb iph conference nathalieboucryphotography posted a photo,neutral,non-hate,non-offensive,daily_life
2012-07-20 10:09:37+00:00,226257547429048321,@Rbjacobs The ATM @ FNB Selby has ran out of cash! Ur earliest response will be highly appreciated!!,Abel_Seloane,1,0,0,fnb,the atm fnb selby has ran out of cash ur earliest response will be highly appreciated,neutral,non-hate,non-offensive,sports_&_gaming
2016-09-26 04:12:08+00:00,780258631115608065,Give you my mind and my trust,__FNb,0,0,0,fnb,give you my mind and my trust,positive,non-hate,non-offensive,pop_culture
2012-06-11 09:08:55+00:00,212109142863785985,@Nedbank I am at the Top Billing auditions and I feel fabulous with the make up!!!!,JeanCharles_N,0,0,0,nedbank,i am at the top billing auditions and i feel fabulous with the make up,positive,non-hate,non-offensive,pop_culture
2018-12-28 23:09:53+00:00,1078790166666530817,We must include women in the economy if we want to end extreme poverty! Thank you to @Nedbank for gathering small groups of women across South Africa together to combine their financial resources for saving and investing collectively. https://t.co/z9FVBW7ur4,Shoun_B,0,0,0,nedbank,we must include women in the economy if we want to end extreme poverty thank you to for gathering small groups of women across south africa together to combine their financial resources for saving and investing collectively,positive,non-hate,non-offensive,business_&_entrepreneurs
2021-11-01 09:18:32+00:00,1455101944628908043,@Nedbank Is this a pravite I don't know is the first time I used,MorakaLinky,1,0,0,nedbank,is this a pravite i dont know is the first time i used,neutral,non-hate,non-offensive,daily_life
2017-01-25 18:10:39+00:00,824318579835367424,Can someone plse explain #nedbank  ads at ct airport? #Itsanobrainer to pay 0% tax. REALLY? In SA? With our inequality? Trumpification ...,Kelello_,0,0,0,nedbank,can someone plse explain ads at ct airport to pay tax really in sa with our inequality trumpification,negative,non-hate,non-offensive,business_&_entrepreneurs
2013-08-19 12:19:02+00:00,369433323405193217,#Standard Bank aims to keep dominance in #Africa http://t.co/g7kw4HcBP4 @standardbankgrp,sagrenpather,0,7,0,standard_bank,bank aims to keep dominance in,neutral,non-hate,non-offensive,business_&_entrepreneurs
2017-02-22 15:07:10+00:00,834419264207671298,"@RodrickFarao This is your latest key update from the Budget Speech. To stop receiving updates, reply with #OptOut https://t.co/mOCgfVAAHE",FNBSA,0,0,0,fnb,this is your latest key update from the budget speech to stop receiving updates reply with,neutral,non-hate,non-offensive,business_&_entrepreneurs
2015-11-30 17:26:56+00:00,671379901807796224,But doesn't Absa watch the shows before they air though?,_MoonTribe,0,0,0,absa,but doesnt absa watch the shows before they air though,neutral,non-hate,non-offensive,pop_culture
2015-04-21 11:38:19+00:00,590479672955273219,"Mxm zadika fans ze Chiefs e JHB ngath zizodwa ezi support Chiefs, zifuna hand over e #FNB. Come 9th May at PE, League handover #KCInspire",GcobaniN,0,0,0,fnb,mxm zadika fans ze chiefs e jhb ngath zizodwa ezi support chiefs zifuna hand over e come th may at pe league handover,neutral,non-hate,non-offensive,sports_&_gaming
2013-05-25 10:05:29+00:00,338234358332792832,Seems like supersport will win the Nedbank cup over kaizer chiefs.,Phumlani_nkosie,0,0,0,nedbank,seems like supersport will win the nedbank cup over kaizer chiefs,neutral,non-hate,non-offensive,sports_&_gaming
